,Timestamp,Node,Subsystem,Message,Tuple,Type
240,1167659592,tg-c238,MEM,+ Mem Error Detail:,7,computation
241,1167659592,tg-c238,MEM,Physical Address x,7,computation
242,1167659592,tg-c238,MEM,Physical Address x,7,computation
243,1167659682,tg-c238,DEV,+BEGIN HARDWARE ERROR STATE AT CPE,7,computation
244,1167659682,tg-c238,DEV,+Platform PCI Component Error Info Section,7,computation
245,1167659727,tg-c238,DEV,+BEGIN HARDWARE ERROR STATE AT CPE,7,computation
246,1167659727,tg-c238,DEV,+Platform PCI Component Error Info Section,7,computation
247,1167659749,tg-c238,DEV,+BEGIN HARDWARE ERROR STATE AT CPE,7,computation
248,1167659749,tg-c238,DEV,+Platform PCI Component Error Info Section,7,computation
249,1167659771,tg-c238,DEV,+BEGIN HARDWARE ERROR STATE AT CPE,7,computation
250,1167659772,tg-c238,DEV,+Platform PCI Component Error Info Section,7,computation
251,1167660001,tg-c238,DEV,+BEGIN HARDWARE ERROR STATE AT CPE,8,computation
252,1167660001,tg-c238,DEV,+Platform PCI Component Error Info Section,8,computation
253,1167660001,tg-c238,DEV,+ Platform Specific Error Detail:,8,computation
254,1167660002,tg-c238,DEV,+BEGIN HARDWARE ERROR STATE AT CPE,8,computation
255,1167660002,tg-c238,DEV,+Platform PCI Component Error Info Section,8,computation
256,1167660002,tg-c238,DEV,+Platform Specific Error Info Section,8,computation
257,1167660022,tg-c238,DEV,+BEGIN HARDWARE ERROR STATE AT CPE,8,computation
258,1167660022,tg-c238,DEV,Component Info: Vendor Id =x x,8,computation
259,1167660022,tg-c238,DEV,Component Info: Vendor Id =x x,8,computation
260,1167660022,tg-c238,MEM,Physical Address x,8,computation
261,1167660022,tg-c238,MEM,Physical Address x,8,computation
262,1167660023,tg-c238,DEV,+Platform PCI Component Error Info Section,8,computation
263,1167660023,tg-c238,DEV,Component Info: Vendor Id =x x,8,computation
264,1167660023,tg-c238,MEM,+ Mem Error Detail:,8,computation
265,1167660023,tg-c238,MEM,Physical Address x,8,computation
266,1167660023,tg-c238,MEM,Physical Address x,8,computation
267,1167660023,tg-c238,MEM,Physical Address x,8,computation
268,1167660023,tg-c238,MEM,Physical Address x,8,computation
269,1167660024,tg-c238,DEV,+Platform PCI Component Error Info Section,8,computation
270,1167660024,tg-c238,DEV,Component Info: Vendor Id =x x,8,computation
271,1167660024,tg-c238,DEV,Component Info: Vendor Id =x x,8,computation
272,1167660024,tg-c238,DEV,Component Info: Vendor Id =x x,8,computation
273,1167660027,tg-c238,DEV,+BEGIN HARDWARE ERROR STATE AT CPE,8,computation
274,1167660027,tg-c238,DEV,+Platform PCI Component Error Info Section,8,computation
275,1167660028,tg-c238,DEV,+BEGIN HARDWARE ERROR STATE AT CPE,8,computation
276,1167660028,tg-c238,DEV,+Platform PCI Component Error Info Section,8,computation
277,1167660029,tg-c238,DEV,Component Info: Vendor Id =x x,8,computation
278,1167660029,tg-c238,DEV,Component Info: Vendor Id =x x,8,computation
279,1167660030,tg-c238,DEV,+BEGIN HARDWARE ERROR STATE AT CPE,8,computation
280,1167660030,tg-c238,DEV,+END HARDWARE ERROR STATE AT CPE,8,computation
281,1167660030,tg-c238,DEV,+Platform PCI Component Error Info Section,8,computation
282,1167660030,tg-c238,DEV,+Platform Specific Error Info Section,8,computation
283,1167660030,tg-c238,DEV,Component Info: Vendor Id =x x,8,computation
284,1167660030,tg-c238,DEV,Component Info: Vendor Id =x x,8,computation
285,1167660030,tg-c238,DEV,Component Info: Vendor Id =x x,8,computation
286,1167660030,tg-c238,DEV,Component Info: Vendor Id =x x,8,computation
287,1167660030,tg-c238,DEV,Component Info: Vendor Id =x x,8,computation
288,1167660030,tg-c238,DEV,Component Info: Vendor Id =x x,8,computation
289,1167660030,tg-c238,DEV,Component Info: Vendor Id =x x,8,computation
290,1167660030,tg-c238,DEV,Component Info: Vendor Id =x x,8,computation
291,1167660030,tg-c238,DEV,+ Platform Specific Error Detail:,8,computation
292,1167660030,tg-c238,MEM,+ Mem Error Detail:,8,computation
293,1167660030,tg-c238,MEM,Physical Address x,8,computation
294,1167660030,tg-c238,MEM,Physical Address x,8,computation
295,1167660030,tg-c238,MEM,Physical Address x,8,computation
296,1167660030,tg-c238,MEM,Physical Address x,8,computation
297,1167660030,tg-c238,MEM,Physical Address x,8,computation
298,1167660030,tg-c238,MEM,Physical Address x,8,computation
299,1167660031,tg-c238,DEV,+BEGIN HARDWARE ERROR STATE AT CPE,8,computation
300,1167660031,tg-c238,DEV,+Platform PCI Component Error Info Section,8,computation
301,1167660031,tg-c238,DEV,Component Info: Vendor Id =x x,8,computation
302,1167660031,tg-c238,DEV,Component Info: Vendor Id =x x,8,computation
303,1167660031,tg-c238,DEV,Component Info: Vendor Id =x x,8,computation
304,1167660031,tg-c238,DEV,Component Info: Vendor Id =x x,8,computation
305,1167660031,tg-c238,DEV,+ Platform Specific Error Detail:,8,computation
306,1167660031,tg-c238,MEM,+ Mem Error Detail:,8,computation
307,1167660031,tg-c238,MEM,Physical Address x,8,computation
308,1167660031,tg-c238,MEM,Physical Address x,8,computation
309,1167660031,tg-c238,MEM,Physical Address x,8,computation
310,1167660031,tg-c238,MEM,Physical Address x,8,computation
311,1167660032,tg-c238,DEV,+BEGIN HARDWARE ERROR STATE AT CPE,8,computation
312,1167660032,tg-c238,DEV,+Platform PCI Component Error Info Section,8,computation
313,1167660032,tg-c238,DEV,Component Info: Vendor Id =x x,8,computation
314,1167660032,tg-c238,DEV,Component Info: Vendor Id =x x,8,computation
315,1167660032,tg-c238,DEV,Component Info: Vendor Id =x x,8,computation
316,1167660033,tg-c238,DEV,+BEGIN HARDWARE ERROR STATE AT CPE,8,computation
317,1167660033,tg-c238,DEV,+Platform PCI Component Error Info Section,8,computation
318,1167660033,tg-c238,DEV,+Platform Specific Error Info Section,8,computation
319,1167660033,tg-c238,DEV,Component Info: Vendor Id =x x,8,computation
320,1167660033,tg-c238,DEV,Component Info: Vendor Id =x x,8,computation
321,1167660033,tg-c238,DEV,Component Info: Vendor Id =x x,8,computation
322,1167660033,tg-c238,DEV,Component Info: Vendor Id =x x,8,computation
323,1167660033,tg-c238,DEV,Component Info: Vendor Id =x x,8,computation
324,1167660033,tg-c238,DEV,Component Info: Vendor Id =x x,8,computation
325,1167660033,tg-c238,DEV,+ Platform Specific Error Detail:,8,computation
326,1167660033,tg-c238,MEM,+ Mem Error Detail:,8,computation
327,1167660033,tg-c238,MEM,Physical Address x,8,computation
328,1167660033,tg-c238,MEM,Physical Address x,8,computation
329,1167660033,tg-c238,MEM,Physical Address x,8,computation
330,1167660033,tg-c238,MEM,Physical Address x,8,computation
331,1167660034,tg-c238,DEV,+BEGIN HARDWARE ERROR STATE AT CPE,8,computation
332,1167660034,tg-c238,DEV,+Platform PCI Component Error Info Section,8,computation
333,1167660034,tg-c238,DEV,+Platform Specific Error Info Section,8,computation
334,1167660034,tg-c238,DEV,Component Info: Vendor Id =x x,8,computation
335,1167660034,tg-c238,DEV,Component Info: Vendor Id =x x,8,computation
336,1167660034,tg-c238,DEV,Component Info: Vendor Id =x x,8,computation
337,1167660034,tg-c238,DEV,Component Info: Vendor Id =x x,8,computation
