procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  0 270080 940740  32692 534968    0    0     0     0 3690  468  6 21 73  0  0
 2  0 270080 936652  32692 534968    0    0     0     0 3586  359  0 24 76  0  0
 0  0 270080 940740  32692 534980    0    0     0     0 3972  433  1 29 70  0  0
 0  0 270080 940740  32700 534972    0    0     0    16 3832  401  1 23 76  0  0
 0  0 270080 940740  32700 534988    0    0     0     0 4007  409  1 26 73  0  0
 0  0 270080 940740  32700 534988    0    0     0     0 4411  410  2 26 72  0  0
 0  0 270080 940732  32700 534992    0    0     0     0 3742  433  2 27 71  0  0
 1  0 270080 940740  32700 534992    0    0     0     0 4587  406  1 27 72  0  0
 0  0 270080 940740  32708 535000    0    0     0   144 5098  471  1 29 70  0  0
 0  0 270080 940740  32708 535000    0    0     0     0 4545  439  2 29 69  0  0
 1  0 270080 939940  32708 535008    0    0     0     0 5261  485  3 31 66  0  0
 0  0 270080 940740  32708 535012    0    0     0     0 3847  409  4 25 71  0  0
 1  0 270080 932940  32708 535012    0    0     0     0 4983  522  1 36 63  0  0
 0  0 270080 940740  32716 535020    0    0     0    32 6437  526  1 36 63  0  0
 0  0 270080 940708  32716 535024    0    0     0     0 4611  422  1 31 68  0  0
 0  0 270080 940692  32716 535024    0    0     0     0 6138  463  1 34 65  0  0
 0  0 270080 940740  32716 535028    0    0     0     0 4803  431  1 29 70  0  0
 0  0 270080 940740  32716 535028    0    0     0     0 4858  420  1 28 71  0  0
 0  0 270080 940708  32724 535036    0    0     0    16 4962  462  3 28 69  0  0
 1  0 270080 940572  32724 535036    0    0     0     0 4743  380  2 24 74  0  0
 0  0 270080 940740  32724 535044    0    0     0     0 4346  442  3 24 72  0  0
 1  0 270080 940604  32724 535044    0    0     0     0 5304  441  0 34 66  0  0
 0  0 270080 940740  32724 535052    0    0     0     0 4076  372  2 26 72  0  0
 0  0 270080 940740  32732 535044    0    0     0    36 3852  363  1 22 76  1  0
 0  0 270080 940700  32732 535060    0    0     0     0 4758  438  0 30 70  0  0
 0  0 270080 940724  32732 535060    0    0     0     0 3865  385  1 27 72  0  0
 1  0 270080 940740  32732 535064    0    0     0     0 3599  344  1 21 78  0  0
 1  0 270080 940740  32732 535064    0    0     0     0 3879  373  1 26 73  0  0
 0  0 270080 940740  32740 535072    0    0     0    16 4803  413  1 27 72  0  0
 0  0 270080 940740  32740 535072    0    0     0     0 4214  385  1 25 74  0  0
 0  0 270080 940740  32740 535080    0    0     0     0 4490  458  4 26 69  0  0
 0  0 270080 940740  32740 535080    0    0     0     0 5645  460  1 32 67  0  0
 0  0 270080 940740  32740 535088    0    0     0     0 3859  368  1 26 73  0  0
 0  0 270080 940732  32748 535080    0    0     0    16 3988  387  0 25 75  0  0
 0  0 270080 940740  32748 535096    0    0     0     0 5556  486  2 35 63  0  0
 0  0 270080 940740  32748 535096    0    0     0     0 3984  365  1 23 76  0  0
 0  0 270080 940708  32748 535100    0    0     0     0 3380  363  1 22 77  0  0
 0  0 270080 940740  32748 535100    0    0     0     0 4479  519  1 37 62  0  0
 0  0 270080 940740  32756 535112    0    0     0    16 4189  460  1 28 71  0  0
 0  0 270080 940740  32756 535112    0    0     0   112 4333  488  2 29 69  0  0
 0  0 270080 940740  32756 535120    0    0     0     0 5255  498  3 32 65  0  0
 0  0 270080 940740  32756 535120    0    0     0     0 5422  581  2 32 66  0  0
 2  0 270080 938492  32756 535128    0    0     0     0 4601  496  4 29 67  0  0
 0  0 270080 940740  32764 535120    0    0     0    28 4418  562  3 31 66  0  0
 0  0 270080 940740  32764 535132    0    0     0     8 4246  764  3 27 70  0  0
 1  0 270080 939692  32764 535132    0    0     0     0 4280  839  3 28 69  0  0
 0  0 270080 940740  32764 535144    0    0     0     0 3474  514  6 23 71  0  0
 0  0 270080 940740  32764 535144    0    0     0     0 3447  402  0 23 77  0  0
 0  0 270080 940732  32772 535152    0    0     0    24 4025  465  1 27 72  0  0
 0  0 270080 940740  32772 535152    0    0     0     0 3165  384  1 22 77  0  0
 0  0 270080 940740  32772 535160    0    0     0     0 3465  448  3 23 73  0  0
 0  0 270080 940732  32772 535160    0    0     0     0 5156  501  1 31 68  0  0
 0  0 270080 940740  32772 535168    0    0     0     0 3518  441  3 22 75  0  0
 0  0 270080 940740  32780 535160    0    0     0    16 4409  475  0 29 70  1  0
 0  0 270080 940732  32780 535172    0    0     0     0 5252  523  1 33 66  0  0
 0  0 270080 940740  32780 535172    0    0     0     0 3886  442  2 23 75  0  0
 0  0 270080 940740  32780 535180    0    0     0     0 3413  379  2 21 77  0  0
 0  0 270080 940724  32780 535180    0    0     0     0 4486  480  1 26 73  0  0
 0  0 270080 940740  32780 535188    0    0     0     0 3211  386  1 20 79  0  0
 0  0 270080 940740  32788 535188    0    0     0    36 3358  375  2 22 76  0  0
 0  0 270080 940740  32788 535196    0    0     0     0 4853  543  3 33 64  0  0
 0  0 270080 940740  32788 535196    0    0     0     0 3869  496  2 24 74  0  0
 0  0 270080 940740  32788 535204    0    0     0     0 4733  472  1 31 68  0  0
 0  0 270080 940708  32788 535204    0    0     0     0 5131  470  1 28 71  0  0
 0  0 270080 940732  32796 535208    0    0     0    16 5523  517  1 33 66  0  0
 0  0 270080 940740  32796 535208    0    0     0     0 5426  455  1 31 68  0  0
 0  0 270080 940740  32796 535216    0    0     0     0 5689  495  3 35 61  0  0
 0  0 270080 940732  32796 535220    0    0     0     0 5339  477  2 30 68  0  0
 0  0 270080 940740  32796 535220    0    0     0     0 4287  400  1 25 74  0  0
 0  0 270080 940488  32804 535228    0    0     0   132 4755  486  3 27 70  0  0
 0  0 270080 940488  32804 535228    0    0     0     0 4354  425  4 22 74  0  0
 0  0 270080 940488  32804 535236    0    0     0     0 3387  383  1 24 75  0  0
 0  0 270080 940488  32804 535236    0    0     0     0 4496  430  1 25 74  0  0
 0  0 270080 940488  32804 535240    0    0     0     0 4317  418  4 23 73  0  0
 0  0 270080 940488  32812 535232    0    0     0    28 4103  391  0 25 75  0  0
 0  0 270080 940488  32812 535252    0    0     0     4 4759  439  0 28 72  0  0
 0  0 270080 940488  32812 535252    0    0     0     0 4206  379  2 24 73  0  0
 0  0 270080 940488  32812 535260    0    0     0     0 5233  427  1 30 69  0  0
 0  0 270080 940480  32812 535260    0    0     0     0 5599  434  0 31 69  0  0
 0  0 270080 940488  32820 535268    0    0     0    16 3839  379  0 24 76  0  0
 0  0 270080 940488  32820 535268    0    0     0     0 4739  475  5 33 62  0  0
 0  0 270080 940488  32820 535276    0    0     0     0 5037  758  5 32 63  0  0
 0  0 270080 940488  32820 535276    0    0     0     0 4118  430  1 23 76  0  0
 0  0 270080 940488  32820 535280    0    0     0     0 4155  391  1 25 74  0  0
 0  0 270080 940480  32828 535272    0    0     0    16 5021  423  1 29 68  1  0
 0  0 270080 940488  32828 535288    0    0     0     0 4392  397  1 27 72  0  0
 0  0 270080 940488  32828 535288    0    0     0     0 4739  386  2 26 72  0  0
 0  0 270080 940488  32828 535296    0    0     0     0 4557  424  1 32 67  0  0
 0  0 270080 940488  32828 535296    0    0     0     0 5303  451  2 27 71  0  0
 0  0 270080 940488  32836 535312    0    0     0    16 4416  395  2 25 73  0  0
 0  0 270080 940456  32836 535312    0    0     0     0 4539  509  3 31 66  0  0
 0  0 270080 940732  32836 535316    0    0     0     0 5763  548  2 33 65  0  0
 0  0 270080 941700  32836 535316    0    0     0     0 4203  504  1 28 71  0  0
 0  0 270080 941740  32836 535320    0    0     0     0   47   55  0  1 99  0  0
 0  0 270080 941740  32836 535320    0    0     0     0   23   47  0  0 100  0  0
 0  0 270080 941740  32844 535320    0    0     0    36   44   57  0  0 95  5  0
 0  0 270080 941740  32844 535320    0    0     0     0   18   30  0  0 100  0  0
