timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1610623042171,88,HTTP Request - YouTube Pag2,200,OK,Thread Group - Slow Low 2-8,text,true,,4036891,132,10,60,http://192.168.56.101/YouTubePag2.html,2,0,1
1610623042197,68,HTTP Request - YouTube Pag4,200,OK,Thread Group - Fast Low 4-8,text,true,,4061363,132,10,60,http://192.168.56.101/YouTubePag4.html,2,0,0
1610623042648,30,HTTP Request - YouTube Pag2,200,OK,Thread Group - Slow High 1-9,text,true,,4036891,132,20,60,http://192.168.56.101/YouTubePag2.html,3,0,1
1610623042677,2,HTTP Request - Wikipedia Pag2,200,OK,Thread Group - Slow Low 2-9,text,true,,131695,134,10,60,http://192.168.56.101/WikipediaPag2.html,1,0,1
1610623042681,6,HTTP Request - Wikipedia Home,200,OK,Thread Group - Fast High 3-3,text,true,,71558,134,20,60,http://192.168.56.101/WikipediaHome.html,1,0,0
1610623042691,2,HTTP Request - Wikipedia Pag4,200,OK,Thread Group - Fast High 3-9,text,true,,202562,134,20,60,http://192.168.56.101/WikipediaPag4.html,1,0,0
1610623042690,22,HTTP Request - Repubblica Pag3,200,OK,Thread Group - Fast High 3-15,text,true,,1517285,135,20,60,http://192.168.56.101/RepubblicaPag3.html,1,0,0
1610623042673,43,HTTP Request - YouTube Home,200,OK,Thread Group - Fast Low 4-3,text,true,,4159635,132,10,60,http://192.168.56.101/YouTubeHome.html,4,0,0
1610623042700,35,HTTP Request - YouTube Pag4,200,OK,Thread Group - Fast Low 4-9,text,true,,4061363,132,10,60,http://192.168.56.101/YouTubePag4.html,5,0,0
1610623043148,15,HTTP Request - Repubblica Pag2,200,OK,Thread Group - Slow High 1-10,text,true,,1543000,135,20,60,http://192.168.56.101/RepubblicaPag2.html,3,0,1
1610623043176,10,HTTP Request - Repubblica Pag2,200,OK,Thread Group - Slow Low 2-10,text,true,,1543000,135,10,60,http://192.168.56.101/RepubblicaPag2.html,1,0,1
1610623043190,8,HTTP Request - Wikipedia Pag3,200,OK,Thread Group - Fast High 3-16,text,true,,135089,134,20,60,http://192.168.56.101/WikipediaPag3.html,4,0,0
1610623043187,26,HTTP Request - YouTube Pag4,200,OK,Thread Group - Fast High 3-10,text,true,,4061363,132,20,60,http://192.168.56.101/YouTubePag4.html,1,0,0
1610623043209,7,HTTP Request - Wikipedia Home,200,OK,Thread Group - Fast Low 4-4,text,true,,71558,134,10,60,http://192.168.56.101/WikipediaHome.html,6,0,0
1610623043193,56,HTTP Request - YouTube Home,200,OK,Thread Group - Fast High 3-4,text,true,,4159635,132,20,60,http://192.168.56.101/YouTubeHome.html,3,0,0
1610623043194,62,HTTP Request - YouTube Pag4,200,OK,Thread Group - Fast Low 4-10,text,true,,4061363,132,10,60,http://192.168.56.101/YouTubePag4.html,9,0,0
1610623043653,31,HTTP Request - Repubblica Pag2,200,OK,Thread Group - Slow High 1-11,text,true,,1543000,135,20,60,http://192.168.56.101/RepubblicaPag2.html,3,0,1
1610623043683,42,HTTP Request - YouTube Home,200,OK,Thread Group - Fast High 3-5,text,true,,4159635,132,20,60,http://192.168.56.101/YouTubeHome.html,1,0,0
1610623043684,48,HTTP Request - Repubblica Pag4,200,OK,Thread Group - Fast High 3-11,text,true,,1530300,135,20,60,http://192.168.56.101/RepubblicaPag4.html,3,0,0
1610623043687,66,HTTP Request - Repubblica Home,200,OK,Thread Group - Fast Low 4-5,text,true,,1968023,135,10,60,http://192.168.56.101/RepubblicaHome.html,3,0,0
1610623043699,76,HTTP Request - YouTube Pag3,200,OK,Thread Group - Fast High 3-17,text,true,,4093143,132,20,60,http://192.168.56.101/YouTubePag3.html,13,0,0
1610623044176,16,HTTP Request - Repubblica Home,200,OK,Thread Group - Fast High 3-6,text,true,,1968023,135,20,60,http://192.168.56.101/RepubblicaHome.html,2,0,0
1610623044155,47,HTTP Request - YouTube Pag2,200,OK,Thread Group - Slow High 1-12,text,true,,4036891,132,20,60,http://192.168.56.101/YouTubePag2.html,3,0,1
1610623044180,51,HTTP Request - Repubblica Home,200,OK,Thread Group - Fast Low 4-6,text,true,,1968023,135,10,60,http://192.168.56.101/RepubblicaHome.html,3,0,0
1610623044180,76,HTTP Request - YouTube Pag3,200,OK,Thread Group - Fast High 3-18,text,true,,4093143,132,20,60,http://192.168.56.101/YouTubePag3.html,5,0,0
1610623044194,65,HTTP Request - YouTube Pag4,200,OK,Thread Group - Fast High 3-12,text,true,,4061363,132,20,60,http://192.168.56.101/YouTubePag4.html,18,0,0
1610623044634,6,HTTP Request - Wikipedia Pag2,200,OK,Thread Group - Slow High 1-13,text,true,,131695,134,20,60,http://192.168.56.101/WikipediaPag2.html,3,0,1
1610623044671,6,HTTP Request - Wikipedia Pag3,200,OK,Thread Group - Slow Low 2-1,text,true,,135090,134,10,60,http://192.168.56.101/WikipediaPag3.html,3,0,1
